Store,Dept,Size,Model,MinErr,SimpleMean,Naive,MovingAvg5,MovingAvg27,MovingAvg53,HoltsLinear,HoltWinter,Arima,LinearRegression
11,60,84.0,SimpleMean,59.42078689497127,59.42078689497127,68.71552611609522,72.73139087401404,67.98678309042407,60.238235794388174,75.68418384547181,113.916655899357,999999999.0,66.91858722323893
11,67,143.0,MovingAvg53,3400.206479273468,3437.389760133966,3729.8895675646468,3427.184637623193,3451.05061247643,3400.206479273468,3799.166287185232,3956.4801549710105,3678.384865303621,999999999.0
11,71,143.0,MovingAvg27,1416.7173743697565,2046.5334846576166,2602.56682121311,1716.3511047450118,1416.7173743697565,1683.929388895415,1641.0230232752888,3570.970886168113,1912.3605712237324,1973.1477792265746
11,72,143.0,MovingAvg5,10605.064292075052,11947.887743615855,13799.489061493146,10605.064292075052,17592.299417562717,11806.706170098454,38476.220803912045,13304.833892625293,19871.67599643399,10950.27547540878
11,74,143.0,LinearRegression,3010.192580459974,3273.671232707911,3129.1169014424995,3040.3083783995953,3804.9283891507075,3134.942224680284,3084.0351811820697,3732.505087052225,4152.781599754053,3010.192580459974
11,77,5.0,Naive,198.0,427.25,198.0,427.25,427.25,427.25,383.09732408756923,999999999.0,999999999.0,1101.6270940366294
11,78,6.0,Naive,9.513148795220223,12.509996003196804,9.513148795220223,11.490485194281398,11.490485194281398,11.490485194281398,11.480116725726278,999999999.0,999999999.0,48.83087699945806
11,79,143.0,SimpleMean,3814.7511555320293,3814.7511555320293,10828.460500684581,4784.563446981041,4244.289444034924,3820.424016585947,9193.309687040706,5665.3838943164565,7468.944242859265,3994.1397213773257
11,80,143.0,MovingAvg5,981.1245445210812,1616.289816643961,1509.434072871296,981.1245445210812,1001.9914060533149,1070.5076516323463,1315.917858451057,1256.2640524282472,1427.9171216945851,1279.3458713144232
11,81,143.0,MovingAvg5,940.1704986989669,1071.3766801743843,1318.554773958059,940.1704986989669,1066.9643055087229,1118.6061392964064,1426.0312471815118,1112.8186707384996,1267.3241648936385,991.8317225337984
11,82,143.0,SimpleMean,2066.4883665104717,2066.4883665104717,6204.827886215033,2494.132588086986,4220.46764702488,2957.9366893177544,4176.190157605375,8054.507276754556,3637.71392517751,999999999.0
11,83,143.0,Arima,490.0840546069147,504.22570933887505,1294.6386495320105,651.1582520315991,561.8248423056293,501.5060148678182,1339.4962932072149,752.1213780690433,490.0840546069147,999999999.0
11,85,143.0,MovingAvg27,278.8191169807516,387.17243640698115,353.29840343881233,309.1478163193909,278.8191169807516,294.74116603965143,509.96051119870776,352.4833213832899,391.4919243510643,313.0428443085067
11,87,143.0,LinearRegression,1693.6493458821499,3551.249238762594,3502.0828568099387,1927.9919627522984,1939.495531288802,2398.3062449348886,2045.4974943187053,2307.7120861606977,2573.442785209855,1693.6493458821499
11,90,143.0,MovingAvg5,2950.4629184677497,3119.285710961689,5815.343663959609,2950.4629184677497,3398.978844538787,3323.2885766953946,3544.6018896691903,3821.0375184841328,4620.162133002592,4556.779753131778
11,91,143.0,MovingAvg27,3042.827794544118,3122.1821712606106,4302.1104390315395,3068.157007083756,3042.827794544118,3054.1542041257653,3093.521893860282,3772.218143173763,5205.362266577659,3316.8060277299346
11,92,143.0,MovingAvg5,6131.822019904688,6777.81127774102,10783.799498330818,6131.822019904688,7561.18231458794,6399.247581776903,8915.248938981851,7177.813095980694,10534.568970262015,6441.515470018798
11,93,143.0,MovingAvg27,3717.680487414301,4333.8498977135,5594.035108688353,3961.8576322336576,3717.680487414301,3760.713877802926,4780.08375911951,4629.829606091029,5677.715179723965,3802.4201742255154
11,94,143.0,LinearRegression,3711.530236320358,4985.15523289715,3917.2150286770197,4792.6976834100415,5503.163158155015,4598.968603757961,3833.1620081689716,6141.907305175559,7574.993598668731,3711.530236320358
11,95,143.0,LinearRegression,5655.4191909326555,7568.959711690249,8921.494214016755,6516.064546976279,9693.117654544596,7529.237719396414,11230.911812499708,7015.738927266419,10518.018930325143,5655.4191909326555
11,96,143.0,MovingAvg53,1792.0383128998305,2033.963347016694,2717.4494101423047,1992.6927014740513,2178.0002108100102,1792.0383128998305,2160.5046657171247,2224.3784414230677,2657.7255234191703,2168.6353622337697
11,97,143.0,HoltsLinear,1550.9758787538972,1639.361449389787,1782.505699225787,1601.9342238831277,1740.1178063641605,1655.3491230036104,1550.9758787538972,2032.3362371215544,2307.1084283457767,1621.30648802768
11,98,143.0,MovingAvg5,1315.2550049345418,1932.727069870706,1936.7582949920952,1315.2550049345418,1864.8550910708202,1686.6232253343333,2398.4238980704044,1651.95618433925,2047.42416212095,1353.0091816349964
11,99,48.0,Naive,207.34127071087414,576.7168392638495,207.34127071087414,217.45097150243652,725.8411594005092,634.7544499670862,590.9786395086657,888.1927352457735,999999999.0,292.9241191857109
11,50,4.0,SimpleMean,0.33333333333333215,0.33333333333333215,1.0,0.33333333333333215,0.33333333333333215,0.33333333333333215,0.3894583671417209,999999999.0,999999999.0,8.24000000000018
12,1,143.0,LinearRegression,4674.250434970077,6711.794156992576,30637.588998136725,13629.26268380818,10167.133917782056,7378.956122790776,20538.623903404925,12826.891832413108,6977.777879735266,4674.250434970077
12,2,143.0,MovingAvg53,3397.1543272785607,5104.387092323818,5931.390222146277,4639.572674195692,3716.652177590384,3397.1543272785607,10253.952314667387,4790.473872945242,6194.613173954074,8443.134834083265
12,3,143.0,LinearRegression,19129.707320021716,20165.6164604713,21938.34992073831,21275.05047104166,20715.968402119644,19620.580019202167,23199.349555935558,24913.14305009707,21381.888502138278,19129.707320021716
12,4,143.0,MovingAvg53,1701.9939415242459,1741.4778554315847,2708.97055539999,1930.1416724388553,1847.042898582083,1701.9939415242459,3013.0317740229766,2102.2692235892805,2390.268314547281,1707.7092198776472
12,5,143.0,LinearRegression,4212.484032458789,9604.50621540621,5607.679281204019,6993.3825759987685,14482.044454014716,10486.990502475366,8418.3967191639,13682.843122928542,11437.57235354012,4212.484032458789
12,6,143.0,MovingAvg5,1326.7643656876187,2793.9319283152504,1339.1837762285627,1326.7643656876187,2199.5886775457934,2405.1516359454854,2635.902229402594,1606.5209031601592,2640.8810348166744,1415.3193316460843
12,7,143.0,MovingAvg5,5423.2627819376985,7075.1621877018115,8786.422208485013,5423.2627819376985,12212.293005493573,9911.04713767097,17366.969890425873,17039.935487702554,12603.689844146844,5667.813347293579
12,8,143.0,LinearRegression,1822.29552661098,1935.419829622244,3511.964050947109,3043.2912456535896,3171.911630008082,2456.7163228127224,3985.6099530078723,3283.5402482582326,4063.8270073364756,1822.29552661098
12,9,143.0,LinearRegression,3790.5603933238954,4097.38852700808,5316.237386785754,4879.509942034444,4909.353635096786,4336.720475792615,14783.068281017935,7374.660748345971,4864.871104512463,3790.5603933238954
12,10,143.0,LinearRegression,2112.4957965003714,2645.5969240960912,2306.264435002765,2236.6346051710384,3027.954783110223,2417.0022979686555,4304.948359662779,3208.7136509423167,3222.36660107822,2112.4957965003714
12,11,143.0,Arima,3232.8234383688264,3315.7585289811336,3341.489459557591,3462.3965249022476,3249.353204491283,3251.2560153439017,3547.492671510068,4335.858954088694,3232.8234383688264,3599.920125678292
12,12,143.0,MovingAvg53,466.08654496558995,521.5517174671927,1555.6066643008576,1199.8453452454667,621.174769245812,466.08654496558995,2990.949157029713,1201.9735621022444,543.4550285441128,640.5076007826634
12,13,143.0,LinearRegression,2121.510536690573,2223.2571461741086,3571.6262407818317,2933.386146658949,2818.911039076239,2241.968352378403,5202.231881336964,2471.5198307305964,4548.2755060246855,2121.510536690573
12,14,143.0,LinearRegression,1882.2653526584604,2433.621797101874,5962.440970710764,4493.355771189882,5883.413849779617,3504.9505408634277,3969.661467410851,5999.807232029843,4958.826338823025,1882.2653526584604
12,16,143.0,Naive,3270.0594908555536,3704.655173309606,3270.0594908555536,3272.9042472319943,5217.405746106215,4079.5543084675173,8478.321627900354,13903.072990411025,4074.3890518920916,3343.0099494658616
12,17,143.0,LinearRegression,1157.728965127571,1198.2310964950307,2927.0235660008175,2393.3270562995017,2415.954350691909,1333.0914479375267,3858.820257896598,3234.4739188686826,2853.5843756957283,1157.728965127571
12,18,114.0,LinearRegression,8442.35055613034,11419.246138288985,9970.281862126241,9640.604907404213,11228.45858451179,11469.877366056888,21742.27712294862,15761.039917028273,999999999.0,8442.35055613034
12,19,143.0,SimpleMean,416.306087616471,416.306087616471,1174.168869823276,853.0196521111864,607.4199900202447,541.3709941994699,1472.0966092302685,1174.9860596178726,603.7802763550507,546.2889407479382
12,20,143.0,LinearRegression,1024.7932196596544,1067.4829064930886,1853.6991098239405,1666.5184462585428,1155.2417871473285,1146.97262828343,4777.995394283055,1587.58468890917,1231.9209583869133,1024.7932196596544
12,21,143.0,LinearRegression,422.6647336826237,482.1347125400416,1190.6121833152138,1048.9256475688887,682.7135439529651,498.12061622104966,1877.1213431370875,891.05352864229,644.8497980687074,422.6647336826237
12,22,143.0,LinearRegression,996.6554634707356,1570.7645888238887,1142.1300878138418,2109.948517322032,2918.523729360266,1683.7618686502312,2540.4043677743152,2059.9962773638367,2820.6942526313983,996.6554634707356
12,23,143.0,SimpleMean,4703.1912415698525,4703.1912415698525,5997.631290471952,5219.340859310471,5248.568228607186,4960.141534684136,5624.415496930779,11379.03047553068,4988.823105730036,999999999.0
12,24,143.0,MovingAvg53,5403.085931693742,5553.5841040221185,5768.051276719804,5670.948109445007,5543.173287265365,5403.085931693742,6194.8420055022425,6781.206050541774,5697.946001620277,999999999.0
12,25,143.0,MovingAvg53,2447.996852106189,2489.8284009296945,5601.672739387455,3693.433040665017,2601.1758073047854,2447.996852106189,8246.032150273872,5031.9002444881135,3013.1567934228847,999999999.0
12,26,143.0,LinearRegression,2088.66990528543,2812.458972083288,3263.877600243675,2957.09885847917,3115.0217331544977,2854.5389507300824,2903.833481649604,3126.079302554738,2920.6457784818176,2088.66990528543
12,27,143.0,LinearRegression,382.71200724368936,603.5864749441067,434.5210290812093,575.4429555648993,966.1187612995745,681.1548704803595,686.0325503442853,599.6237808951407,633.5584449523609,382.71200724368936
12,28,143.0,LinearRegression,138.97802367001063,294.19989768423403,202.41952982647797,264.8199770343809,380.95244927708876,311.31006597000277,168.22474138651287,260.8193504104207,288.0222699925962,138.97802367001063
12,29,143.0,SimpleMean,872.451881604169,872.451881604169,1058.0203994008225,899.3944913567901,1971.726033053489,1263.2694111328274,1674.0977863547728,1150.0990321300826,1210.939312379081,1485.8336947062428
12,30,143.0,MovingAvg53,792.2696564209253,916.5307409567145,1389.8470798294127,1547.2039024073476,975.7915810887185,792.2696564209253,4205.002955719297,1379.2437615962365,930.3297505267064,997.3890889602467
12,31,143.0,MovingAvg53,2187.2649614710963,2202.4975169733702,2683.2094294211333,2492.9523348694615,2385.297616897372,2187.2649614710963,2835.374449609846,3577.7081120293738,2407.154317962862,999999999.0
12,32,143.0,MovingAvg5,2097.6067662340433,2270.1387780552304,2451.6819861362173,2097.6067662340433,2538.9074095832807,2210.1710082475843,3461.1377096770684,2652.4985719114893,2401.22651915927,2217.269496803596
12,33,143.0,MovingAvg5,3606.825495737475,3631.777433908762,3656.803954183357,3606.825495737475,3885.3703091113193,3740.810022011244,3742.0823608026267,5060.544669020775,3648.892867930128,999999999.0
12,34,143.0,Arima,4226.889451388379,4364.176308752833,5058.433714126034,4379.370563283953,4326.982332443296,4455.400112165069,7819.408919046347,4356.529504585155,4226.889451388379,999999999.0
12,35,143.0,MovingAvg53,702.3259017510259,733.4116013214554,787.4656887194164,748.0546126136994,733.0329562697281,702.3259017510259,1015.6694346389339,869.0254022325997,730.8119555622246,999999999.0
12,36,143.0,MovingAvg53,1754.5049470544188,1931.4451973673458,2026.7818248863532,2279.9584601239076,1855.2172193468407,1754.5049470544188,3270.051487433844,2369.033040362999,1971.5441407684614,2045.149824996004
12,38,143.0,MovingAvg53,8250.978404416684,10632.669908492027,19418.174342887007,13347.948740481886,8797.241337423027,8250.978404416684,26805.39174522914,22323.48543013304,9598.021840262227,17750.97359187368
12,40,143.0,MovingAvg53,2546.636086483129,2599.055213185628,5406.412563257156,6322.403916334687,4545.220528386761,2546.636086483129,12982.10239741078,7462.73488971817,5583.321372276236,5879.675757925577
12,41,143.0,MovingAvg53,529.7915563580382,561.7658097694909,610.9674961386498,565.9796943353136,667.8284214624173,529.7915563580382,1294.014673776361,540.4629675853903,567.5066882520648,595.5623950168616
12,42,143.0,MovingAvg53,459.0977928271538,944.3728657492072,1007.6412036465192,601.5521741281606,597.9229956260579,459.0977928271538,1023.427474037287,992.8025270402392,762.4324072009398,1578.7766969235734
12,44,143.0,SimpleMean,1021.8662123291647,1021.8662123291647,1080.4980106796859,1031.5398516354312,1242.7628115396262,1025.437155593571,1444.5462934863997,1611.6155920749738,1122.9195951278182,1202.6031368978206
12,45,82.0,HoltWinter,41.09053833193736,42.41311642151228,46.49297796441953,42.81483910732255,42.71989233888056,42.92776664881622,43.65341950628366,41.09053833193736,999999999.0,999999999.0
12,46,143.0,LinearRegression,3003.8289374441188,4838.815029181216,3540.2279594671722,3173.043229875857,3166.453872739658,3338.816089503438,3617.54199777231,6498.237323985489,3966.633098813125,3003.8289374441188
12,47,22.0,LinearRegression,267.02348794546873,267.46676033742574,310.93890705410286,298.291426663757,276.2752611465014,276.2752611465014,332.1699089965138,999999999.0,999999999.0,267.02348794546873
12,49,57.0,MovingAvg27,35.76665413910796,35.82857549653783,96.60873291271345,65.98291387455247,35.76665413910796,36.33288202343224,98.09486203130416,103.00855136448368,999999999.0,55.5799255460668
12,51,10.0,Naive,4.6097722286464435,13.407397445067405,4.6097722286464435,8.537493946117912,12.815285339393661,12.815285339393661,5.669373718017309,999999999.0,999999999.0,217.41868634414885
12,52,143.0,LinearRegression,581.2822958620197,776.076376634665,807.3664714921318,927.2952365665329,916.1532694387387,825.9651849360022,1105.0419490930165,1041.7803032620434,751.8637034921255,581.2822958620197
12,54,136.0,Naive,36.99619362660357,116.71569412888175,36.99619362660357,54.22344396461341,52.13227429997051,46.97695248568063,52.928362627629255,84.03246315954165,999999999.0,155.4568618669239
12,55,143.0,LinearRegression,1683.491434435539,6028.8916655897965,2849.2980886563437,2986.145377470863,7762.295688154791,5959.65074311051,5983.993686640004,4966.172836794579,6529.683847609449,1683.491434435539
12,56,143.0,MovingAvg53,1083.9664296591793,1134.0847709287202,2814.7563494297638,2098.3453446272574,1266.1662755295124,1083.9664296591793,5021.7704676561725,5930.805200296986,1110.2298212128956,999999999.0
12,58,137.0,HoltsLinear,2186.340807179092,2383.2174409731256,2768.4973683519056,2435.134773962192,2470.7629880219156,2611.5555375264885,2186.340807179092,2518.3962746188804,999999999.0,999999999.0
12,59,143.0,Naive,74.92600837515958,1239.8129008537665,74.92600837515958,105.56164227060019,939.4430887493223,777.078282543839,1634.2693724581316,554.4494795635926,1346.8314723051035,476.8677874568093
12,60,143.0,HoltsLinear,76.87668739579755,109.37432450455269,190.52432191554786,107.28753664899261,132.07585108177565,127.22712049156753,76.87668739579755,149.5081935189669,118.11871552268877,86.64995264179817
12,67,143.0,MovingAvg53,2095.797981442013,2118.5777402431027,2201.9352691079225,2215.8665801706206,2128.2536441679317,2095.797981442013,2669.500861864488,2421.4319508524263,2200.0256833514113,999999999.0
12,71,143.0,LinearRegression,1044.841048268565,1134.8215120974512,1247.1423683309806,2340.190933666043,2655.0333337924753,1443.1822182525227,3960.7149387909326,1764.7537322769126,2485.8852237649926,1044.841048268565
12,72,143.0,LinearRegression,9114.403632937107,15833.806270589994,13341.351212070194,10678.046481553834,24798.908914743657,17523.910215912267,11278.585728800163,33774.43656062442,26423.175021708466,9114.403632937107
12,74,143.0,LinearRegression,1761.9243806034767,2334.1704846854877,3719.29387615445,4185.501851601466,3997.7352404142543,2306.4411577271753,7351.805237273949,3241.368061961698,4356.063153113688,1761.9243806034767
12,77,6.0,MovingAvg5,58.20592334548091,79.5,164.88,58.20592334548091,58.20592334548091,58.20592334548091,75.74743328058965,999999999.0,999999999.0,2818.996903958304
12,78,11.0,SimpleMean,7.641716648328001,7.641716648328001,16.36052158907737,9.854332109957191,8.701336789379004,8.701336789379004,16.398712005773092,999999999.0,999999999.0,55.07647944404844
12,79,143.0,SimpleMean,2060.3054120683437,2060.3054120683437,3632.1247456123624,3848.144505630783,3280.714674955258,2137.9467382254775,9268.785312959579,3923.7586669191405,5414.945313432534,2746.148224441387
12,80,141.0,LinearRegression,105.7719143285521,131.49946479310668,127.78340486393643,126.42752341860772,125.98315858852652,127.75930082067576,128.38366819688065,123.51733470203418,999999999.0,105.7719143285521
12,81,143.0,SimpleMean,460.41995773017214,460.41995773017214,764.1827013988484,686.5761302404115,551.3662801948102,483.0579314203421,1210.6668967692865,940.9928511832759,663.4308468797926,661.3612039015195
12,82,143.0,SimpleMean,1219.8994028147306,1219.8994028147306,2405.5284120398646,1989.2915083872394,2231.462643156928,1329.709680485328,1708.2301343687986,5495.663250770238,1997.3092861599441,1348.3088291461147
12,83,143.0,MovingAvg27,63.594932926207775,69.83312618388182,134.41762122784246,87.58041891022542,63.594932926207775,70.82484848087896,204.67400950396842,88.75195142395164,71.33611344304362,71.82357565394342
12,85,143.0,LinearRegression,439.71978858312764,557.7988921507701,509.1331750310928,548.1213513918044,471.3980109014288,507.1203121287234,853.783686609729,777.8133412661822,540.6531143760398,439.71978858312764
12,87,143.0,HoltsLinear,1387.9292805649307,2585.708562625571,1635.2122342575349,1669.4279656629349,1540.588854825957,2022.5182444399363,1387.9292805649307,1605.0865310849194,2190.046735713686,1600.6658197411741
12,90,143.0,MovingAvg53,987.483093806476,1093.09357687151,1827.2413768782342,1211.3587495162017,1401.9493052178132,987.483093806476,1139.9252537337197,2047.052330357023,1703.2796483949357,1881.409167536323
12,91,143.0,MovingAvg53,738.8225834719722,876.1724697543426,1247.2033133789566,787.0584117028055,843.2823286445198,738.8225834719722,1892.993533538376,953.1777881904018,900.6647535215976,869.7310785392423
12,92,143.0,SimpleMean,1545.2001241283588,1545.2001241283588,6197.835140326182,3838.1099808348627,4432.4277436326565,2565.574352484786,4458.497871820032,5347.29498762007,5608.790233684421,6503.542192349426
12,93,143.0,MovingAvg53,121.9261150268212,182.12149337504624,413.4376308173484,157.16600485724803,128.03225107458934,121.9261150268212,287.62298110565877,214.80959755865652,140.7209978459324,315.90966915370717
12,94,105.0,SimpleMean,441.1855144474676,441.1855144474676,2179.222009702414,758.9676934961218,477.9035914855988,451.6188682540638,1076.0352917836954,567.1750563345277,999999999.0,999999999.0
12,95,143.0,MovingAvg53,3011.2961302327726,3232.3780465965115,4838.588744060071,3539.428291562297,3996.3502075541046,3011.2961302327726,10201.07680854119,10757.622277154196,3787.061524944424,4332.688911351515
12,96,17.0,HoltsLinear,3.720841443757833,8.789808380217783,5.0,4.6111638917462034,10.255195200046629,10.255195200046629,3.720841443757833,49.25951684700125,999999999.0,999999999.0
12,97,143.0,LinearRegression,196.4346484480322,224.89189240554617,296.88141659708117,210.54077267441096,226.50655195360932,218.56461642425236,232.1091223253981,225.2048534504322,247.50842856860683,196.4346484480322
12,98,143.0,LinearRegression,260.45522513591305,316.1975912027546,482.71069200491314,387.4426640437433,460.9956147139592,413.4815284124575,359.9570974868627,471.2054049826245,446.47830894777496,260.45522513591305
12,99,1.0,SimpleMean,0.0,0.0,0.0,0.0,0.0,0.0,999999999.0,999999999.0,999999999.0,999999999.0
13,1,143.0,LinearRegression,11181.244570446286,15324.701406172615,111026.6002007582,51647.35128289856,25259.592960970953,17484.573308501986,93941.42857273397,19021.552100484394,18250.504232205763,11181.244570446286
13,2,143.0,MovingAvg53,3087.1610082219177,3822.146305906338,3317.626961100462,3514.074304473863,3305.1018295301847,3087.1610082219177,5754.891640506497,3887.669367404328,4900.463804718803,999999999.0
13,3,143.0,LinearRegression,23077.82184498708,25385.94208568601,28322.157748339872,27915.802126417333,26662.110676555112,25043.567260743806,33614.57096990024,29772.495926573585,26805.320807815144,23077.82184498708
13,4,143.0,LinearRegression,2469.033232299968,4672.782551582912,2556.0110029712987,3862.395256762602,3291.9956549497488,3093.427571094642,5075.034177368513,3450.215483991022,4677.970891929229,2469.033232299968
13,5,143.0,LinearRegression,12140.25897365866,19179.645402766517,24486.699138716318,15991.000980325685,25061.816917905024,19698.718589390846,15799.866714857355,53535.997109101394,24948.295942681783,12140.25897365866
13,6,143.0,Naive,1084.6453104634459,2951.29755401626,1084.6453104634459,1204.6449384902987,1589.1269501194417,1829.59220405537,4403.755651713063,2977.230211373344,3190.189601890746,1298.789507901966
13,7,143.0,LinearRegression,12721.431601769209,13711.170190074934,28165.980320501778,14092.861430168196,16419.438879534664,16065.773958867057,13959.701339342562,52236.04955535327,19871.744261692114,12721.431601769209
13,8,143.0,MovingAvg53,1546.5010211361885,1662.4559365869666,3858.760676364258,1720.5625076258823,2049.720640175422,1546.5010211361885,1816.976362346402,2105.588685468449,2590.5607129242203,2252.4204600048142
13,9,143.0,LinearRegression,11281.008044027698,15581.373380184576,13749.262161915052,17199.05805096884,22476.06296110691,15517.41398629337,16223.70445637507,17352.020081852428,18282.875834426897,11281.008044027698
13,10,143.0,LinearRegression,2931.61020999061,4894.453194733251,4005.3699478936596,4653.521629997068,6043.274841278708,4516.220437146584,3382.410324059384,3387.008402309898,6998.286983419601,2931.61020999061
13,11,143.0,MovingAvg53,3080.7165172511545,3135.60441057875,3793.16953333225,4134.645019449512,3352.4941701316347,3080.7165172511545,8417.43693804117,3385.201806911971,3595.8849347681053,3143.972514160138
13,12,143.0,MovingAvg5,674.1650808089379,1059.971113813867,953.5054408502533,674.1650808089379,1677.3479922044335,1079.7871039420472,2145.3467973554975,700.8241189026244,1677.254276728826,855.289095614942
13,13,143.0,Naive,3169.395226157998,3643.1710078063993,3169.395226157998,3892.356272405493,3482.6561815524383,3218.0004800086917,4116.8776051801615,3975.8812150689996,4059.090107461698,3852.8708424806828
13,14,143.0,Naive,2360.6465795317968,2558.7732568317374,2360.6465795317968,3279.861516489957,4340.152564065317,3263.197906358826,14089.173731556271,8775.705286068414,4991.341483467587,5120.076535123827
13,16,143.0,Naive,19026.593524099004,22358.638903390274,19026.593524099004,19811.22896725385,29043.21081956533,22790.81061010192,35127.218550415135,26867.897016557843,23562.064897355533,19725.77530389155
13,17,143.0,Naive,1440.6042986778034,2871.386055579181,1440.6042986778034,1465.1633235512859,2900.3333373896,2281.525805207949,5403.752385376483,2081.158913241047,3140.0573401824277,1473.4010006058556
13,18,117.0,LinearRegression,12357.59109041558,17031.12383739421,14872.383955157598,14836.331728939545,20094.10935931738,17189.003080883973,32283.706051910754,21009.561898463828,999999999.0,12357.59109041558
13,19,143.0,HoltsLinear,614.002968256263,997.586076315356,636.6110384847955,716.6906475784308,827.7949856375428,976.2165443353155,614.002968256263,746.1283802829261,990.5027447220871,999999999.0
13,20,143.0,SimpleMean,1326.3376314727282,1326.3376314727282,1343.3431834933062,1332.6924704525313,1387.6588049480463,1431.1268064538526,2191.959717359921,1514.8773638289,1464.2537670245938,999999999.0
13,21,143.0,LinearRegression,1110.8229940617694,1724.105829659458,3212.507567396428,2347.8545548435795,1883.6634973718958,1563.252795473992,2787.298379255563,4036.7423764824443,1682.192063795069,1110.8229940617694
13,22,143.0,Naive,1979.9113423707327,2500.255988130206,1979.9113423707327,2056.7470633226526,3396.046397193591,2456.620208137053,6340.047284654013,2378.1474817950543,3312.4972081914907,2479.2318095039113
13,23,143.0,MovingAvg53,4176.232798637573,4338.215906196448,4220.468802341096,4847.418589389522,4219.298991938535,4176.232798637573,9723.608227780187,4868.608368238848,4811.100622370299,999999999.0
13,24,143.0,SimpleMean,3318.8626194285807,3318.8626194285807,5086.831537845267,3376.112591943259,3566.974357250564,3349.3625123602415,3534.239287548909,4638.379239507236,3518.2318276380256,3321.918379534286
13,25,143.0,Arima,3147.5187285360685,3202.0842543887898,4357.8794503974705,3603.7332286942965,3177.504024917704,3150.6962647924547,5578.833452011379,4709.943263651757,3147.5187285360685,999999999.0
13,26,143.0,LinearRegression,1640.3086963406213,2254.018709280403,3891.150683667608,2416.7307140714156,2119.8479472827794,2203.7502479687037,2251.7790951251263,3922.3928753578602,2431.5966421546323,1640.3086963406213
13,27,143.0,Arima,571.1095612558573,613.8387075911749,611.7176622063256,581.2946505602441,1174.6406969493935,737.8567825861726,1892.220775156784,711.4992513771826,571.1095612558573,762.7987138573433
13,28,143.0,LinearRegression,346.0995150885154,588.0971922819973,597.1779602256854,572.7057003469603,718.5209713562895,574.4599638442398,523.5403983908787,574.8532295384305,588.007708128331,346.0995150885154
13,29,143.0,SimpleMean,729.2896674785957,729.2896674785957,757.5441830929278,906.164559999447,1339.3929099885509,1099.872440539817,4028.4681928803366,1288.6974698886695,827.7032900904753,999999999.0
13,30,143.0,MovingAvg5,586.0456400663297,644.8208899827401,588.0720953514411,586.0456400663297,883.9439203746341,666.5433193677624,1297.6739282948238,586.3849641747975,743.6873488877188,624.4894840494533
13,31,143.0,LinearRegression,1945.3107878218752,2167.043345823427,2755.4277223334034,2736.3121588649383,2413.281537685305,2112.682773044138,4048.6803346033857,2587.100435097232,2373.8333760082264,1945.3107878218752
13,32,143.0,MovingAvg27,1570.7495842314531,1775.610102657365,1753.4054733230728,1703.173292511205,1570.7495842314531,1750.8364950956677,2375.3260359926867,2333.7613076371777,2497.176946677669,999999999.0
13,33,143.0,MovingAvg53,3043.766013228809,3094.6823773123556,3750.9568469617143,3125.965575270021,3390.3981115601478,3043.766013228809,4591.665429550375,3530.4904459731156,3227.9464344037697,3081.0250775284544
13,34,143.0,Naive,3171.034202815249,4857.448244519138,3171.034202815249,3930.0198373184994,4800.220910016379,5085.921491256859,4094.192982198949,3738.8647343685125,5018.596994668332,999999999.0
13,35,143.0,MovingAvg53,961.2463038231847,1029.8830026705357,1395.07070229186,1107.3900483255877,1107.6574803431183,961.2463038231847,2202.3239006446165,1436.068723034982,1045.9969690611006,999999999.0
13,36,143.0,HoltsLinear,1238.5023822186977,1622.3726309509188,1343.2700055769722,1332.6847125074057,1306.9695345133168,1737.4945795186368,1238.5023822186977,1728.2786058662728,1531.5195188161406,999999999.0
13,37,143.0,MovingAvg53,328.72336253070205,393.71926622433944,479.72520700702296,384.0488814635011,356.85983316590233,328.72336253070205,432.0564908755502,447.78279484799924,356.2744118345515,377.0158268052586
13,38,143.0,LinearRegression,5600.748352931033,8646.689283980497,9982.590613208782,7318.666695394233,6770.842850940107,5706.092409352872,10699.842842913846,13087.167058637551,9242.311757643067,5600.748352931033
13,40,143.0,Naive,2379.3790394924195,3232.2516218507303,2379.3790394924195,3039.986946155495,3077.297591861689,2701.758226073782,5114.0894642462545,3281.291415109866,4757.380773378689,4139.891226178162
13,41,143.0,SimpleMean,1562.6076159396796,1562.6076159396796,1589.3807469328078,1643.834278996271,1604.8956445846563,1593.0835095646094,3418.8417017649413,1636.5745042170713,1714.1345523595126,999999999.0
13,42,143.0,LinearRegression,426.49763496521183,767.5750165652678,778.3222345732095,687.8460108269289,790.8679966942726,661.3093016980397,2312.204868552742,751.2507856480856,1120.8272679767265,426.49763496521183
13,44,143.0,HoltWinter,1135.5136844869705,1395.4859869984264,1244.0112019176327,1293.9185756316153,1710.553919617863,1324.0396355290534,4626.829377810033,1135.5136844869705,1647.8841588281764,1152.6955134748857
13,45,91.0,LinearRegression,13.395037185111201,13.586796397034528,21.743995904495954,20.80007066314237,14.020881294576402,13.61718370961769,35.21101042658161,16.498644022763127,999999999.0,13.395037185111201
13,46,143.0,MovingAvg27,4099.725793598918,5008.056124642691,4411.196260953288,4422.65741341323,4099.725793598918,4551.762603281005,4493.370193876411,8019.762574324557,4912.78896732293,999999999.0
13,47,10.0,SimpleMean,276.5483593447085,276.5483593447085,615.0812954398792,399.34090333287924,290.8432807044168,290.8432807044168,628.4012184712653,999999999.0,999999999.0,1072.6756800462133
